chutes,ladders,board_type,exact_roll,board_num,game_length,frequency
9,10,random,0,32,56,5
9,10,random,0,32,15,27
9,10,random,0,32,9,50
9,10,random,0,32,29,17
9,10,random,0,32,25,16
9,10,random,0,32,45,5
9,10,random,0,32,123,1
9,10,random,0,32,28,14
9,10,random,0,32,26,15
9,10,random,0,32,51,4
9,10,random,0,32,36,11
9,10,random,0,32,91,1
9,10,random,0,32,37,6
9,10,random,0,32,34,14
9,10,random,0,32,46,4
9,10,random,0,32,35,3
9,10,random,0,32,84,2
9,10,random,0,32,18,18
9,10,random,0,32,135,1
9,10,random,0,32,31,14
9,10,random,0,32,50,1
9,10,random,0,32,40,5
9,10,random,0,32,68,2
9,10,random,0,32,67,3
9,10,random,0,32,47,9
9,10,random,0,32,38,13
9,10,random,0,32,55,2
9,10,random,0,32,76,1
9,10,random,0,32,44,7
9,10,random,0,32,32,9
9,10,random,0,32,54,1
9,10,random,0,32,58,4
9,10,random,0,32,7,2
9,10,random,0,32,87,1
9,10,random,0,32,53,4
9,10,random,0,32,66,3
9,10,random,0,32,52,2
9,10,random,0,32,57,1
9,10,random,0,32,64,1
9,10,random,0,32,75,3
9,10,random,0,32,85,1
9,10,random,0,32,49,5
9,10,random,0,32,102,1
9,10,random,0,32,80,1
9,10,random,0,32,82,1
9,10,random,0,32,71,1
9,10,random,0,32,79,1
9,10,random,0,32,111,1
9,10,random,0,32,43,3
9,10,random,0,32,78,1
9,10,random,0,32,65,3
9,10,random,0,32,72,1
9,10,random,0,32,70,2
9,10,random,0,32,88,1
9,10,random,0,32,60,1
9,10,random,0,32,95,1
9,10,random,0,32,89,1
9,10,random,0,33,100,6
9,10,random,0,33,58,12
9,10,random,0,33,15,19
9,10,random,0,33,26,29
9,10,random,0,33,14,11
9,10,random,0,33,24,26
9,10,random,0,33,116,2
9,10,random,0,33,51,18
9,10,random,0,33,119,1
9,10,random,0,33,67,5
9,10,random,0,33,17,22
9,10,random,0,33,43,9
9,10,random,0,33,55,7
9,10,random,0,33,28,27
9,10,random,0,33,25,20
9,10,random,0,33,64,8
9,10,random,0,33,30,17
9,10,random,0,33,36,14
9,10,random,0,33,102,3
9,10,random,0,33,57,9
9,10,random,0,33,127,1
9,10,random,0,33,87,3
9,10,random,0,33,20,30
9,10,random,0,33,37,15
9,10,random,0,33,22,26
9,10,random,0,33,42,19
9,10,random,0,33,10,6
9,10,random,0,33,49,12
9,10,random,0,33,109,1
9,10,random,0,33,33,16
9,10,random,0,33,41,19
9,10,random,0,33,46,16
9,10,random,0,33,32,21
9,10,random,0,33,9,8
9,10,random,0,33,231,1
9,10,random,0,33,19,17
9,10,random,0,33,44,10
9,10,random,0,33,31,17
9,10,random,0,33,52,14
9,10,random,0,33,88,4
9,10,random,0,33,151,2
9,10,random,0,33,61,7
9,10,random,0,33,160,1
9,10,random,0,33,95,7
9,10,random,0,33,27,15
9,10,random,0,33,101,3
9,10,random,0,33,38,18
9,10,random,0,33,23,19
9,10,random,0,33,8,6
9,10,random,0,33,54,4
9,10,random,0,33,152,1
9,10,random,0,33,207,1
9,10,random,0,33,69,7
9,10,random,0,33,29,19
9,10,random,0,33,12,8
9,10,random,0,33,34,17
9,10,random,0,33,201,1
9,10,random,0,33,75,7
9,10,random,0,33,81,3
9,10,random,0,33,104,2
9,10,random,0,33,21,23
9,10,random,0,33,13,10
9,10,random,0,33,68,4
9,10,random,0,33,48,9
9,10,random,0,33,143,1
9,10,random,0,33,96,3
9,10,random,0,33,59,9
9,10,random,0,33,112,1
9,10,random,0,33,66,11
9,10,random,0,33,157,1
9,10,random,0,33,11,8
9,10,random,0,33,148,1
9,10,random,0,33,169,1
9,10,random,0,33,45,6
9,10,random,0,33,82,3
9,10,random,0,33,39,15
9,10,random,0,33,62,6
9,10,random,0,33,77,6
9,10,random,0,33,90,4
9,10,random,0,33,18,16
9,10,random,0,33,293,1
9,10,random,0,33,138,1
9,10,random,0,33,74,3
9,10,random,0,33,139,2
9,10,random,0,33,56,12
9,10,random,0,33,63,5
9,10,random,0,33,16,15
9,10,random,0,33,35,16
9,10,random,0,33,118,2
9,10,random,0,33,92,4
9,10,random,0,33,123,1
9,10,random,0,33,47,11
9,10,random,0,33,159,1
9,10,random,0,33,113,2
9,10,random,0,33,65,4
9,10,random,0,33,106,3
9,10,random,0,33,50,5
9,10,random,0,33,99,3
9,10,random,0,33,158,2
9,10,random,0,33,60,8
9,10,random,0,33,108,1
9,10,random,0,33,70,5
9,10,random,0,33,86,4
9,10,random,0,33,83,2
9,10,random,0,33,79,4
9,10,random,0,33,7,7
9,10,random,0,33,6,2
9,10,random,0,33,73,1
9,10,random,0,33,175,1
9,10,random,0,33,103,3
9,10,random,0,33,134,1
9,10,random,0,33,117,3
9,10,random,0,33,137,3
9,10,random,0,33,72,6
9,10,random,0,33,146,1
9,10,random,0,33,91,2
9,10,random,0,33,154,1
9,10,random,0,33,93,2
9,10,random,0,33,110,2
9,10,random,0,33,165,1
9,10,random,0,33,40,8
9,10,random,0,33,89,2
9,10,random,0,33,53,6
9,10,random,0,33,78,5
9,10,random,0,33,124,2
9,10,random,0,33,84,2
9,10,random,0,33,71,2
9,10,random,0,33,85,2
9,10,random,0,33,258,1
9,10,random,0,33,234,1
9,10,random,0,33,163,1
9,10,random,0,33,128,1
9,10,random,0,33,105,3
9,10,random,0,33,97,1
9,10,random,0,33,80,1
9,10,random,0,33,213,1
9,10,random,0,33,120,1
9,10,random,0,34,18,36
9,10,random,0,34,27,19
9,10,random,0,34,33,12
9,10,random,0,34,30,18
9,10,random,0,34,36,17
9,10,random,0,34,31,19
9,10,random,0,34,20,17
9,10,random,0,34,5,13
9,10,random,0,34,43,16
9,10,random,0,34,15,24
9,10,random,0,34,17,23
9,10,random,0,34,68,6
9,10,random,0,34,7,11
9,10,random,0,34,99,2
9,10,random,0,34,6,5
9,10,random,0,34,14,21
9,10,random,0,34,46,12
9,10,random,0,34,55,6
9,10,random,0,34,92,4
9,10,random,0,34,23,19
9,10,random,0,34,44,9
9,10,random,0,34,12,20
9,10,random,0,34,64,6
9,10,random,0,34,51,8
9,10,random,0,34,21,27
9,10,random,0,34,25,20
9,10,random,0,34,123,1
9,10,random,0,34,97,3
9,10,random,0,34,8,26
9,10,random,0,34,38,13
9,10,random,0,34,9,32
9,10,random,0,34,29,22
9,10,random,0,34,32,20
9,10,random,0,34,63,3
9,10,random,0,34,57,6
9,10,random,0,34,50,11
9,10,random,0,34,24,20
9,10,random,0,34,139,2
9,10,random,0,34,35,10
9,10,random,0,34,41,11
9,10,random,0,34,39,10
9,10,random,0,34,67,5
9,10,random,0,34,90,3
9,10,random,0,34,19,16
9,10,random,0,34,45,12
9,10,random,0,34,72,6
9,10,random,0,34,34,9
9,10,random,0,34,13,22
9,10,random,0,34,47,14
9,10,random,0,34,65,7
9,10,random,0,34,16,24
9,10,random,0,34,89,3
9,10,random,0,34,91,1
9,10,random,0,34,28,13
9,10,random,0,34,53,14
9,10,random,0,34,96,2
9,10,random,0,34,37,18
9,10,random,0,34,10,27
9,10,random,0,34,49,5
9,10,random,0,34,22,24
9,10,random,0,34,48,8
9,10,random,0,34,122,1
9,10,random,0,34,42,9
9,10,random,0,34,70,5
9,10,random,0,34,80,3
9,10,random,0,34,54,5
9,10,random,0,34,66,7
9,10,random,0,34,234,1
9,10,random,0,34,26,13
9,10,random,0,34,61,4
9,10,random,0,34,94,1
9,10,random,0,34,86,3
9,10,random,0,34,11,15
9,10,random,0,34,117,1
9,10,random,0,34,59,6
9,10,random,0,34,58,3
9,10,random,0,34,76,5
9,10,random,0,34,62,7
9,10,random,0,34,88,3
9,10,random,0,34,83,4
9,10,random,0,34,118,1
9,10,random,0,34,60,6
9,10,random,0,34,52,11
9,10,random,0,34,81,3
9,10,random,0,34,82,4
9,10,random,0,34,69,4
9,10,random,0,34,114,1
9,10,random,0,34,40,8
9,10,random,0,34,75,1
9,10,random,0,34,111,2
9,10,random,0,34,101,3
9,10,random,0,34,152,1
9,10,random,0,34,78,4
9,10,random,0,34,138,1
9,10,random,0,34,132,1
9,10,random,0,34,56,5
9,10,random,0,34,108,1
9,10,random,0,34,71,4
9,10,random,0,34,102,1
9,10,random,0,34,119,2
9,10,random,0,34,79,2
9,10,random,0,34,143,1
9,10,random,0,34,128,1
9,10,random,0,34,73,1
9,10,random,0,34,142,1
9,10,random,0,34,168,1
9,10,random,0,34,120,1
9,10,random,0,34,77,3
9,10,random,0,34,74,2
9,10,random,0,34,95,2
9,10,random,0,34,115,1
9,10,random,0,34,137,1
9,10,random,0,34,158,1
9,10,random,0,34,98,1
9,10,random,0,34,107,1
9,10,random,0,34,87,1
9,10,random,0,34,136,1
9,10,random,0,34,169,1
9,10,random,0,34,116,1
9,10,random,0,34,85,1
9,10,random,0,34,124,1
9,10,random,0,34,100,1
9,10,random,0,35,31,14
9,10,random,0,35,26,27
9,10,random,0,35,22,23
9,10,random,0,35,9,40
9,10,random,0,35,13,40
9,10,random,0,35,14,37
9,10,random,0,35,32,12
9,10,random,0,35,21,35
9,10,random,0,35,17,29
9,10,random,0,35,34,14
9,10,random,0,35,53,2
9,10,random,0,35,15,49
9,10,random,0,35,19,32
9,10,random,0,35,49,6
9,10,random,0,35,23,27
9,10,random,0,35,18,41
9,10,random,0,35,61,4
9,10,random,0,35,11,54
9,10,random,0,35,36,16
9,10,random,0,35,63,5
9,10,random,0,35,8,20
9,10,random,0,35,38,5
9,10,random,0,35,30,17
9,10,random,0,35,20,32
9,10,random,0,35,24,21
9,10,random,0,35,12,41
9,10,random,0,35,29,15
9,10,random,0,35,28,19
9,10,random,0,35,46,10
9,10,random,0,35,39,8
9,10,random,0,35,25,25
9,10,random,0,35,67,2
9,10,random,0,35,10,51
9,10,random,0,35,33,18
9,10,random,0,35,48,4
9,10,random,0,35,42,7
9,10,random,0,35,35,11
9,10,random,0,35,62,7
9,10,random,0,35,37,9
9,10,random,0,35,16,33
9,10,random,0,35,40,14
9,10,random,0,35,45,8
9,10,random,0,35,55,3
9,10,random,0,35,86,2
9,10,random,0,35,65,2
9,10,random,0,35,66,2
9,10,random,0,35,96,1
9,10,random,0,35,107,1
9,10,random,0,35,27,29
9,10,random,0,35,119,1
9,10,random,0,35,76,1
9,10,random,0,35,74,1
9,10,random,0,35,52,4
9,10,random,0,35,71,2
9,10,random,0,35,68,3
9,10,random,0,35,50,3
9,10,random,0,35,56,2
9,10,random,0,35,44,5
9,10,random,0,35,60,5
9,10,random,0,35,54,4
9,10,random,0,35,82,2
9,10,random,0,35,47,6
9,10,random,0,35,57,1
9,10,random,0,35,72,1
9,10,random,0,35,109,1
9,10,random,0,35,73,1
9,10,random,0,35,81,1
9,10,random,0,35,88,1
9,10,random,0,35,43,5
9,10,random,0,35,59,3
9,10,random,0,35,58,3
9,10,random,0,35,70,2
9,10,random,0,35,100,1
9,10,random,0,35,41,6
9,10,random,0,35,98,1
9,10,random,0,35,95,1
9,10,random,0,35,51,3
9,10,random,0,35,85,2
9,10,random,0,35,80,1
9,10,random,0,35,101,1
9,10,random,0,35,84,1
9,10,random,0,35,91,1
9,10,random,0,36,13,25
9,10,random,0,36,56,8
9,10,random,0,36,59,7
9,10,random,0,36,19,15
9,10,random,0,36,26,12
9,10,random,0,36,135,1
9,10,random,0,36,50,6
9,10,random,0,36,16,22
9,10,random,0,36,15,23
9,10,random,0,36,6,50
9,10,random,0,36,20,20
9,10,random,0,36,32,21
9,10,random,0,36,52,13
9,10,random,0,36,14,31
9,10,random,0,36,29,14
9,10,random,0,36,49,8
9,10,random,0,36,22,20
9,10,random,0,36,18,15
9,10,random,0,36,133,2
9,10,random,0,36,5,37
9,10,random,0,36,33,18
9,10,random,0,36,34,16
9,10,random,0,36,70,5
9,10,random,0,36,246,1
9,10,random,0,36,36,10
9,10,random,0,36,97,1
9,10,random,0,36,21,20
9,10,random,0,36,85,4
9,10,random,0,36,53,6
9,10,random,0,36,31,13
9,10,random,0,36,51,9
9,10,random,0,36,57,4
9,10,random,0,36,24,18
9,10,random,0,36,23,10
9,10,random,0,36,63,10
9,10,random,0,36,35,11
9,10,random,0,36,12,29
9,10,random,0,36,25,23
9,10,random,0,36,87,2
9,10,random,0,36,7,23
9,10,random,0,36,27,19
9,10,random,0,36,95,3
9,10,random,0,36,42,12
9,10,random,0,36,60,6
9,10,random,0,36,129,4
9,10,random,0,36,30,15
9,10,random,0,36,10,15
9,10,random,0,36,90,3
9,10,random,0,36,40,11
9,10,random,0,36,17,24
9,10,random,0,36,38,13
9,10,random,0,36,41,15
9,10,random,0,36,43,10
9,10,random,0,36,47,7
9,10,random,0,36,86,3
9,10,random,0,36,62,6
9,10,random,0,36,28,21
9,10,random,0,36,37,11
9,10,random,0,36,76,3
9,10,random,0,36,82,4
9,10,random,0,36,98,3
9,10,random,0,36,46,9
9,10,random,0,36,88,1
9,10,random,0,36,109,4
9,10,random,0,36,44,8
9,10,random,0,36,45,5
9,10,random,0,36,71,6
9,10,random,0,36,61,8
9,10,random,0,36,69,3
9,10,random,0,36,103,2
9,10,random,0,36,146,2
9,10,random,0,36,66,4
9,10,random,0,36,112,2
9,10,random,0,36,64,2
9,10,random,0,36,120,2
9,10,random,0,36,8,8
9,10,random,0,36,155,2
9,10,random,0,36,11,13
9,10,random,0,36,55,4
9,10,random,0,36,9,2
9,10,random,0,36,72,3
9,10,random,0,36,160,1
9,10,random,0,36,39,9
9,10,random,0,36,80,2
9,10,random,0,36,54,5
9,10,random,0,36,211,1
9,10,random,0,36,168,1
9,10,random,0,36,81,5
9,10,random,0,36,163,1
9,10,random,0,36,58,7
9,10,random,0,36,48,7
9,10,random,0,36,73,6
9,10,random,0,36,65,5
9,10,random,0,36,89,1
9,10,random,0,36,118,1
9,10,random,0,36,111,3
9,10,random,0,36,115,2
9,10,random,0,36,102,1
9,10,random,0,36,107,2
9,10,random,0,36,67,3
9,10,random,0,36,78,2
9,10,random,0,36,93,1
9,10,random,0,36,131,1
9,10,random,0,36,127,3
9,10,random,0,36,113,2
9,10,random,0,36,121,2
9,10,random,0,36,128,1
9,10,random,0,36,162,1
9,10,random,0,36,104,1
9,10,random,0,36,84,3
9,10,random,0,36,94,1
9,10,random,0,36,77,5
9,10,random,0,36,161,1
9,10,random,0,36,124,2
9,10,random,0,36,119,1
9,10,random,0,36,204,1
9,10,random,0,36,145,1
9,10,random,0,36,74,7
9,10,random,0,36,92,6
9,10,random,0,36,100,1
9,10,random,0,36,108,1
9,10,random,0,36,228,1
9,10,random,0,36,96,2
9,10,random,0,36,99,1
9,10,random,0,36,114,1
9,10,random,0,36,149,1
9,10,random,0,36,142,1
9,10,random,0,36,171,1
9,10,random,0,36,106,1
9,10,random,0,36,136,1
9,10,random,0,36,141,1
9,10,random,0,36,116,1
9,10,random,0,37,16,58
9,10,random,0,37,31,7
9,10,random,0,37,8,51
9,10,random,0,37,13,98
9,10,random,0,37,23,21
9,10,random,0,37,15,55
9,10,random,0,37,9,61
9,10,random,0,37,18,42
9,10,random,0,37,14,59
9,10,random,0,37,10,89
9,10,random,0,37,20,34
9,10,random,0,37,17,45
9,10,random,0,37,12,75
9,10,random,0,37,34,5
9,10,random,0,37,22,26
9,10,random,0,37,11,89
9,10,random,0,37,50,1
9,10,random,0,37,19,38
9,10,random,0,37,30,4
9,10,random,0,37,21,26
9,10,random,0,37,26,13
9,10,random,0,37,35,6
9,10,random,0,37,27,4
9,10,random,0,37,36,3
9,10,random,0,37,28,12
9,10,random,0,37,33,2
9,10,random,0,37,24,14
9,10,random,0,37,29,8
9,10,random,0,37,25,9
9,10,random,0,37,7,14
9,10,random,0,37,38,4
9,10,random,0,37,60,1
9,10,random,0,37,32,3
9,10,random,0,37,52,3
9,10,random,0,37,37,4
9,10,random,0,37,46,2
9,10,random,0,37,57,1
9,10,random,0,37,42,1
9,10,random,0,37,51,1
9,10,random,0,37,62,1
9,10,random,0,37,41,3
9,10,random,0,37,45,1
9,10,random,0,37,40,3
9,10,random,0,37,39,1
9,10,random,0,37,47,1
9,10,random,0,37,49,1
9,10,random,0,38,24,27
9,10,random,0,38,29,12
9,10,random,0,38,5,67
9,10,random,0,38,17,43
9,10,random,0,38,35,10
9,10,random,0,38,6,84
9,10,random,0,38,49,2
9,10,random,0,38,61,3
9,10,random,0,38,22,22
9,10,random,0,38,26,23
9,10,random,0,38,4,25
9,10,random,0,38,11,43
9,10,random,0,38,14,32
9,10,random,0,38,9,22
9,10,random,0,38,16,28
9,10,random,0,38,18,38
9,10,random,0,38,7,71
9,10,random,0,38,51,4
9,10,random,0,38,40,3
9,10,random,0,38,27,27
9,10,random,0,38,13,33
9,10,random,0,38,10,21
9,10,random,0,38,21,24
9,10,random,0,38,53,2
9,10,random,0,38,39,2
9,10,random,0,38,12,39
9,10,random,0,38,23,26
9,10,random,0,38,15,31
9,10,random,0,38,8,32
9,10,random,0,38,42,5
9,10,random,0,38,34,4
9,10,random,0,38,19,32
9,10,random,0,38,28,11
9,10,random,0,38,30,19
9,10,random,0,38,36,6
9,10,random,0,38,33,10
9,10,random,0,38,25,17
9,10,random,0,38,45,7
9,10,random,0,38,31,15
9,10,random,0,38,32,12
9,10,random,0,38,38,7
9,10,random,0,38,20,23
9,10,random,0,38,43,5
9,10,random,0,38,37,5
9,10,random,0,38,41,4
9,10,random,0,38,54,2
9,10,random,0,38,63,1
9,10,random,0,38,50,1
9,10,random,0,38,64,1
9,10,random,0,38,77,1
9,10,random,0,38,59,3
9,10,random,0,38,57,1
9,10,random,0,38,47,2
9,10,random,0,38,48,1
9,10,random,0,38,58,3
9,10,random,0,38,44,1
9,10,random,0,38,55,1
9,10,random,0,38,46,3
9,10,random,0,38,67,1
9,10,random,0,39,117,4
9,10,random,0,39,198,2
9,10,random,0,39,59,10
9,10,random,0,39,142,3
9,10,random,0,39,41,11
9,10,random,0,39,138,3
9,10,random,0,39,288,1
9,10,random,0,39,22,15
9,10,random,0,39,82,9
9,10,random,0,39,18,21
9,10,random,0,39,57,5
9,10,random,0,39,135,2
9,10,random,0,39,69,11
9,10,random,0,39,74,6
9,10,random,0,39,42,5
9,10,random,0,39,61,4
9,10,random,0,39,144,5
9,10,random,0,39,278,2
9,10,random,0,39,35,8
9,10,random,0,39,19,14
9,10,random,0,39,46,8
9,10,random,0,39,32,9
9,10,random,0,39,81,8
9,10,random,0,39,62,7
9,10,random,0,39,113,7
9,10,random,0,39,223,2
9,10,random,0,39,125,3
9,10,random,0,39,181,1
9,10,random,0,39,184,5
9,10,random,0,39,302,1
9,10,random,0,39,47,13
9,10,random,0,39,131,6
9,10,random,0,39,211,2
9,10,random,0,39,51,7
9,10,random,0,39,49,8
9,10,random,0,39,77,8
9,10,random,0,39,28,9
9,10,random,0,39,237,1
9,10,random,0,39,68,9
9,10,random,0,39,24,8
9,10,random,0,39,108,4
9,10,random,0,39,20,13
9,10,random,0,39,36,13
9,10,random,0,39,98,2
9,10,random,0,39,50,5
9,10,random,0,39,122,4
9,10,random,0,39,137,4
9,10,random,0,39,72,4
9,10,random,0,39,102,4
9,10,random,0,39,154,4
9,10,random,0,39,21,14
9,10,random,0,39,55,11
9,10,random,0,39,17,11
9,10,random,0,39,111,4
9,10,random,0,39,39,14
9,10,random,0,39,103,4
9,10,random,0,39,48,7
9,10,random,0,39,106,4
9,10,random,0,39,31,10
9,10,random,0,39,64,10
9,10,random,0,39,112,2
9,10,random,0,39,130,2
9,10,random,0,39,30,12
9,10,random,0,39,56,5
9,10,random,0,39,78,6
9,10,random,0,39,90,7
9,10,random,0,39,63,5
9,10,random,0,39,280,1
9,10,random,0,39,353,1
9,10,random,0,39,322,1
9,10,random,0,39,255,1
9,10,random,0,39,97,5
9,10,random,0,39,44,11
9,10,random,0,39,33,16
9,10,random,0,39,15,10
9,10,random,0,39,127,4
9,10,random,0,39,148,1
9,10,random,0,39,12,2
9,10,random,0,39,25,7
9,10,random,0,39,45,8
9,10,random,0,39,95,4
9,10,random,0,39,180,4
9,10,random,0,39,114,1
9,10,random,0,39,172,2
9,10,random,0,39,16,16
9,10,random,0,39,70,3
9,10,random,0,39,54,11
9,10,random,0,39,89,7
9,10,random,0,39,14,10
9,10,random,0,39,40,10
9,10,random,0,39,293,2
9,10,random,0,39,350,1
9,10,random,0,39,27,11
9,10,random,0,39,262,1
9,10,random,0,39,318,1
9,10,random,0,39,80,8
9,10,random,0,39,161,2
9,10,random,0,39,143,1
9,10,random,0,39,177,5
9,10,random,0,39,303,1
9,10,random,0,39,29,9
9,10,random,0,39,37,8
9,10,random,0,39,60,7
9,10,random,0,39,99,6
9,10,random,0,39,94,5
9,10,random,0,39,26,5
9,10,random,0,39,23,12
9,10,random,0,39,58,6
9,10,random,0,39,52,7
9,10,random,0,39,140,2
9,10,random,0,39,115,2
9,10,random,0,39,91,6
9,10,random,0,39,129,2
9,10,random,0,39,76,3
9,10,random,0,39,210,2
9,10,random,0,39,176,2
9,10,random,0,39,182,4
9,10,random,0,39,174,2
9,10,random,0,39,145,6
9,10,random,0,39,225,2
9,10,random,0,39,204,2
9,10,random,0,39,38,16
9,10,random,0,39,65,8
9,10,random,0,39,193,1
9,10,random,0,39,171,1
9,10,random,0,39,93,4
9,10,random,0,39,208,1
9,10,random,0,39,165,3
9,10,random,0,39,120,6
9,10,random,0,39,244,2
9,10,random,0,39,242,2
9,10,random,0,39,270,1
9,10,random,0,39,136,3
9,10,random,0,39,104,8
9,10,random,0,39,107,4
9,10,random,0,39,85,4
9,10,random,0,39,239,1
9,10,random,0,39,71,6
9,10,random,0,39,164,1
9,10,random,0,39,146,5
9,10,random,0,39,133,1
9,10,random,0,39,118,1
9,10,random,0,39,87,4
9,10,random,0,39,75,7
9,10,random,0,39,153,1
9,10,random,0,39,160,3
9,10,random,0,39,185,1
9,10,random,0,39,128,2
9,10,random,0,39,178,1
9,10,random,0,39,119,4
9,10,random,0,39,189,3
9,10,random,0,39,83,5
9,10,random,0,39,157,3
9,10,random,0,39,230,1
9,10,random,0,39,67,1
9,10,random,0,39,168,1
9,10,random,0,39,79,3
9,10,random,0,39,66,3
9,10,random,0,39,163,3
9,10,random,0,39,92,5
9,10,random,0,39,105,4
9,10,random,0,39,156,2
9,10,random,0,39,116,5
9,10,random,0,39,349,1
9,10,random,0,39,100,5
9,10,random,0,39,126,4
9,10,random,0,39,124,2
9,10,random,0,39,101,4
9,10,random,0,39,86,3
9,10,random,0,39,166,4
9,10,random,0,39,213,1
9,10,random,0,39,249,1
9,10,random,0,39,73,9
9,10,random,0,39,175,2
9,10,random,0,39,147,2
9,10,random,0,39,43,2
9,10,random,0,39,13,1
9,10,random,0,39,221,3
9,10,random,0,39,96,4
9,10,random,0,39,209,1
9,10,random,0,39,257,2
9,10,random,0,39,149,2
9,10,random,0,39,109,3
9,10,random,0,39,228,1
9,10,random,0,39,311,1
9,10,random,0,39,194,2
9,10,random,0,39,53,3
9,10,random,0,39,84,3
9,10,random,0,39,179,2
9,10,random,0,39,169,2
9,10,random,0,39,134,2
9,10,random,0,39,344,1
9,10,random,0,39,462,1
9,10,random,0,39,150,1
9,10,random,0,39,354,1
9,10,random,0,39,203,1
9,10,random,0,39,219,1
9,10,random,0,39,216,1
9,10,random,0,39,272,1
9,10,random,0,39,217,1
9,10,random,0,39,226,1
9,10,random,0,39,227,1
9,10,random,0,39,88,2
9,10,random,0,39,192,2
9,10,random,0,39,132,2
9,10,random,0,39,152,1
9,10,random,0,39,158,2
9,10,random,0,39,121,3
9,10,random,0,39,123,6
9,10,random,0,39,247,1
9,10,random,0,39,260,1
9,10,random,0,39,285,1
9,10,random,0,39,139,1
9,10,random,0,39,413,1
9,10,random,0,39,195,1
9,10,random,0,39,308,1
9,10,random,0,39,205,1
9,10,random,0,39,294,2
9,10,random,0,39,381,1
9,10,random,0,39,186,1
9,10,random,0,39,234,1
9,10,random,0,39,207,2
9,10,random,0,39,214,2
9,10,random,0,39,263,2
9,10,random,0,39,245,3
9,10,random,0,39,190,2
9,10,random,0,39,34,2
9,10,random,0,39,159,2
9,10,random,0,39,274,1
9,10,random,0,39,110,2
9,10,random,0,39,405,1
9,10,random,0,39,289,1
9,10,random,0,39,333,1
9,10,random,0,39,576,1
9,10,random,0,39,276,1
9,10,random,0,39,368,1
9,10,random,0,39,365,1
9,10,random,0,39,196,1
9,10,random,0,39,377,1
9,10,random,0,39,267,1
9,10,random,0,3,42,10
9,10,random,0,3,36,24
9,10,random,0,3,34,24
9,10,random,0,3,24,21
9,10,random,0,3,13,27
9,10,random,0,3,15,24
9,10,random,0,3,19,37
9,10,random,0,3,30,25
9,10,random,0,3,32,16
9,10,random,0,3,64,6
9,10,random,0,3,80,2
9,10,random,0,3,23,31
9,10,random,0,3,12,41
9,10,random,0,3,76,4
9,10,random,0,3,41,10
9,10,random,0,3,11,31
9,10,random,0,3,27,25
9,10,random,0,3,14,29
9,10,random,0,3,68,5
9,10,random,0,3,28,20
9,10,random,0,3,49,7
9,10,random,0,3,58,3
9,10,random,0,3,52,10
9,10,random,0,3,20,24
9,10,random,0,3,21,25
9,10,random,0,3,31,23
9,10,random,0,3,18,22
9,10,random,0,3,107,3
9,10,random,0,3,22,36
9,10,random,0,3,57,8
9,10,random,0,3,8,8
9,10,random,0,3,6,2
9,10,random,0,3,73,3
9,10,random,0,3,173,1
9,10,random,0,3,37,14
9,10,random,0,3,35,13
9,10,random,0,3,45,11
9,10,random,0,3,25,25
9,10,random,0,3,26,29
9,10,random,0,3,29,18
9,10,random,0,3,87,2
9,10,random,0,3,90,2
9,10,random,0,3,17,24
9,10,random,0,3,16,30
9,10,random,0,3,43,5
9,10,random,0,3,61,4
9,10,random,0,3,39,12
9,10,random,0,3,65,2
9,10,random,0,3,10,14
9,10,random,0,3,40,7
9,10,random,0,3,53,7
9,10,random,0,3,9,9
9,10,random,0,3,82,6
9,10,random,0,3,63,3
9,10,random,0,3,74,5
9,10,random,0,3,47,8
9,10,random,0,3,70,6
9,10,random,0,3,33,8
9,10,random,0,3,48,13
9,10,random,0,3,44,11
9,10,random,0,3,77,4
9,10,random,0,3,38,9
9,10,random,0,3,79,1
9,10,random,0,3,110,4
9,10,random,0,3,83,2
9,10,random,0,3,59,8
9,10,random,0,3,46,9
9,10,random,0,3,56,11
9,10,random,0,3,96,1
9,10,random,0,3,78,2
9,10,random,0,3,112,1
9,10,random,0,3,54,4
9,10,random,0,3,119,1
9,10,random,0,3,50,9
9,10,random,0,3,66,1
9,10,random,0,3,98,4
9,10,random,0,3,69,3
9,10,random,0,3,72,1
9,10,random,0,3,60,5
9,10,random,0,3,114,1
9,10,random,0,3,7,4
9,10,random,0,3,103,1
9,10,random,0,3,55,7
9,10,random,0,3,62,3
9,10,random,0,3,67,1
9,10,random,0,3,124,1
9,10,random,0,3,97,2
9,10,random,0,3,89,2
9,10,random,0,3,86,2
9,10,random,0,3,85,1
9,10,random,0,3,120,1
9,10,random,0,3,199,1
9,10,random,0,3,122,1
9,10,random,0,3,91,3
9,10,random,0,3,142,1
9,10,random,0,3,104,1
9,10,random,0,3,94,1
9,10,random,0,3,71,3
9,10,random,0,3,51,2
9,10,random,0,3,81,2
9,10,random,0,3,218,1
9,10,random,0,3,164,1
9,10,random,0,3,88,2
9,10,random,0,40,35,11
9,10,random,0,40,26,21
9,10,random,0,40,20,27
9,10,random,0,40,17,22
9,10,random,0,40,16,30
9,10,random,0,40,23,18
9,10,random,0,40,41,16
9,10,random,0,40,5,19
9,10,random,0,40,75,2
9,10,random,0,40,69,4
9,10,random,0,40,61,3
9,10,random,0,40,115,3
9,10,random,0,40,46,10
9,10,random,0,40,77,2
9,10,random,0,40,40,8
9,10,random,0,40,6,34
9,10,random,0,40,70,4
9,10,random,0,40,9,19
9,10,random,0,40,29,21
